ErrorCodeDec,ID,adviseText,description,errorText,examples,param1,param2,pruefumfangName,resultName,resultValueStr,testStepName
"*",9144,"-","FS_LESEN_FINISH","Notlaufmanager - Folgefehler - SME - Kategorie * Fehler","FINISH;HYBRID_EME;F_ORT_NR;FS_LESEN_FINISH;EME_G12;FS_LESEN - 202449 (HEX 03 16 D1 28);202449;Notlaufmanager - Folgefehler - SME - Kategorie 1 Fehler;-\x0A FINISH_KPS;HYBRID_EME;F_ORT_NR;FS_LESEN_FINISH;EME_G12;FS_LESEN - 202449 (HEX 03 16 D1 2E);202449;Notlaufmanager - Folgefehler - SME - Kategorie 1 Fehler;-\x0A FINISH_KPS;HYBRID_EME;F_ORT_NR;FS_LESEN_FINISH;EME_G12;FS_LESEN - 202449 (HEX 03 16 D1 2F);202449;Notlaufmanager - Folgefehler - SME - Kategorie 1 Fehler;-\x0A FINISH_KPS;HYBRID_EME;F_ORT_NR;FS_LESEN_FINISH;EME_G12;FS_LESEN - 202454 (HEX 03 16 D6 2E);202454;Notlaufmanager - Folgefehler - SME - Kategorie 6 Fehler;-\x0A FINISH_KPS;HYBRID_EME;F_ORT_NR;FS_LESEN_FINISH;EME_G12;FS_LESEN - 202454 (HEX 03 16 D6 2F);202454;Notlaufmanager - Folgefehler - SME - Kategorie 6 Fehler;-\x0A","EME_G12","FS_LESEN","*","F_ORT_NR","* (HEX 03 16 * *)","HYBRID_EME"
"-",915,"Result VARIANTE@SGBD_SIV nicht vorhanden","STATUS_EPS_GESTECKT",PPExecutionException,"B_DIAGNOSE_VOR;ELEKTRISCHE_SERVOLENKUNG;-;STATUS_EPS_GESTECKT;-;- - -;-;PPExecutionException;Result VARIANTE@SGBD_SIV nicht vorhanden\x0A","-","-","B_DIAGNOSE_VOR","-","-","ELEKTRISCHE_SERVOLENKUNG"
"*",9151,"-","FS_LESEN_FINISH","Botschaft (*, *) fehlt","FINISH_KPS;HYBRID_SME;F_ORT_NR;FS_LESEN_FINISH;SME_F15;FS_LESEN - 13292546 (HEX CA D4 02 2E);13292546;Botschaft (Relativzeit, 0x328) fehlt;-\x0A FINISH_KPS;HYBRID_SME;F_ORT_NR;FS_LESEN_FINISH;SME_F15;FS_LESEN - 13292554 (HEX CA D4 0A 2E);13292554;Botschaft (Geschwindigkeit, 0x1A1) fehlt;-\x0A FINISH_KPS;HYBRID_SME;F_ORT_NR;FS_LESEN_FINISH;SME_F15;FS_LESEN - 13292582 (HEX CA D4 26 2E);13292582;Botschaft (Ladestatus, 0x3E9) fehlt;-\x0A","SME_F15","FS_LESEN","FINISH_KPS","F_ORT_NR","* (HEX CA D4 * 2E)","HYBRID_SME"
13292585,9155,"-","FS_LESEN_FINISH","Botschaft (Prognose Fahrt Info, 0x3CA) fehlt","FDP_VOR_FAHRT;HYBRID_SME;F_ORT_NR;FS_LESEN_FINISH;SME_F15;FS_LESEN - 13292585 (HEX CA D4 29 2F);13292585;Botschaft (Prognose Fahrt Info, 0x3CA) fehlt;-\x0A FINISH;HYBRID_SME;F_ORT_NR;FS_LESEN_FINISH;SME_F15;FS_LESEN - 13292585 (HEX CA D4 29 6D);13292585;Botschaft (Prognose Fahrt Info, 0x3CA) fehlt;-\x0A FINISH_KPS;HYBRID_SME;F_ORT_NR;FS_LESEN_FINISH;SME_F15;FS_LESEN - 13292585 (HEX CA D4 29 2E);13292585;Botschaft (Prognose Fahrt Info, 0x3CA) fehlt;-\x0A","SME_F15","FS_LESEN","*","F_ORT_NR","13292585 (HEX CA D4 29 *)","HYBRID_SME"
"-",916,"-","STATUS_EPS_GESTECKT","Ausfuehrungsstatus NIO","B_DIAGNOSE_VOR;ELEKTRISCHE_SERVOLENKUNG;ELEKTRISCHE_SERVOLENKUNG.SGBD_SIV;STATUS_EPS_GESTECKT;-;- - 2;-;Ausfuehrungsstatus NIO;-\x0A","-","-","B_DIAGNOSE_VOR","ELEKTRISCHE_SERVOLENKUNG.SGBD_SIV",2,"ELEKTRISCHE_SERVOLENKUNG"
"-",9160,"165: NET-0015: HOST NOT FOUND","*",Diagnosefehler,"FINISH_KPS;KAMERA_BASED_FAS;-;STATUS_SWT_FREISCHALTUNG_FCW;KAFASG11;STATUS_LESEN - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;KAMERA_BASED_FAS;-;STATUS_SWT_FREISCHALTUNG_FLA;KAFASG11;STATUS_LESEN - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;KAMERA_BASED_FAS;-;STATUS_SWT_FREISCHALTUNG_NPI;KAFASG11;STATUS_LESEN - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;KAMERA_BASED_FAS;-;STATUS_SWT_FREISCHALTUNG_PED;KAFASG11;STATUS_LESEN - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;KAMERA_BASED_FAS;-;STATUS_SWT_FREISCHALTUNG_SLI;KAFASG11;STATUS_LESEN - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A",KAFASG11,"STATUS_LESEN","FINISH_KPS","-","-","KAMERA_BASED_FAS"
"-",9162,"159: NET-0009: TIMEOUT","STATUS_SWT_FREISCHALTUNG_SLI",Diagnosefehler,"FINISH_KPS;KAMERA_BASED_FAS;-;STATUS_SWT_FREISCHALTUNG_SLI;KAFAS20;STATUS_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",KAFAS20,"STATUS_LESEN","FINISH_KPS","-","-","KAMERA_BASED_FAS"
8391356,9163,"-","FS_LESEN_FINISH","Fehler im Bildverarbeitungspfad","FINISH;KAMERA_BASED_FAS;F_ORT_NR;FS_LESEN_FINISH;KAFASG11;FS_LESEN - 8391356 (HEX 80 0A BC 28);8391356;Fehler im Bildverarbeitungspfad;-\x0A FINISH_KPS;KAMERA_BASED_FAS;F_ORT_NR;FS_LESEN_FINISH;KAFASG11;FS_LESEN - 8391356 (HEX 80 0A BC 28);8391356;Fehler im Bildverarbeitungspfad;-\x0A FINISH_KPS;KAMERA_BASED_FAS;F_ORT_NR;FS_LESEN_FINISH;KAFASG11;FS_LESEN - 8391356 (HEX 80 0A BC 2A);8391356;Fehler im Bildverarbeitungspfad;-\x0A",KAFASG11,"FS_LESEN","*","F_ORT_NR","8391356 (HEX 80 0A BC *)","KAMERA_BASED_FAS"
"*",9166,"-","FS_LESEN_FINISH","Botschaft (*, Status *): Ausfall","FINISH;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 15143946 (HEX E7 14 0A 28);15143946;Botschaft (0x232, Status FAS): Ausfall;-\x0A FINISH;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 15143946 (HEX E7 14 0A 2C);15143946;Botschaft (0x232, Status FAS): Ausfall;-\x0A FINISH;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 15143946 (HEX E7 14 0A 2F);15143946;Botschaft (0x232, Status FAS): Ausfall;-\x0A FINISH_KPS;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 15143944 (HEX E7 14 08 28);15143944;Botschaft (0x22A, Status BFS): Ausfall;-\x0A FINISH_KPS;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 15143944 (HEX E7 14 08 2F);15143944;Botschaft (0x22A, Status BFS): Ausfall;-\x0A","IHKA_G11","FS_LESEN","*","F_ORT_NR","* (HEX E7 14 * *)",KLIMA
8393545,9168,"-","FS_LESEN_FINISH","Belüftungstemperatursensor hinten links: Kurzschluss nach Plus oder Unterbrechung","FINISH;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 8393545 (HEX 80 13 49 28);8393545;Belüftungstemperatursensor hinten links: Kurzschluss nach Plus oder Unterbrechung;-\x0A FINISH;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 8393545 (HEX 80 13 49 2F);8393545;Belüftungstemperatursensor hinten links: Kurzschluss nach Plus oder Unterbrechung;-\x0A FINISH_KPS;KLIMA;F_ORT_NR;FS_LESEN_FINISH;IHKA_G11;FS_LESEN - 8393545 (HEX 80 13 49 2F);8393545;Belüftungstemperatursensor hinten links: Kurzschluss nach Plus oder Unterbrechung;-\x0A","IHKA_G11","FS_LESEN","*","F_ORT_NR","8393545 (HEX 80 13 49 *)",KLIMA
"-",917,"Problem mit CA/CG  Antennen. Details im Fehlerspeicher!","STATUS_CA_CG_ANTENNEN_TEST","Ist-Wert ungleich SollWert(e)","B_DIAGNOSE_VOR;FEM;STAT_CA_ANTENNEN_STATUS_1;STATUS_CA_CG_ANTENNEN_TEST;FEM_20;STEUERN_ROUTINE - 4;-;Ist-Wert ungleich SollWert(e);Problem mit CA/CG  Antennen. Details im Fehlerspeicher!\x0A B_DIAGNOSE_VOR;FEM;STAT_CA_ANTENNEN_STATUS_1;STATUS_CA_CG_ANTENNEN_TEST;FEM_20;STEUERN_ROUTINE - 5;-;Ist-Wert ungleich SollWert(e);Problem mit CA/CG  Antennen. Details im Fehlerspeicher!\x0A B_DIAGNOSE_VOR;FEM;STAT_CA_ANTENNEN_STATUS_4;STATUS_CA_CG_ANTENNEN_TEST;FEM_20;STEUERN_ROUTINE - 4;-;Ist-Wert ungleich SollWert(e);Problem mit CA/CG  Antennen. Details im Fehlerspeicher!\x0A F1_DIAGNOSE;FEM;STAT_CA_ANTENNEN_STATUS_4;STATUS_CA_CG_ANTENNEN_TEST;FEM_20;STEUERN_ROUTINE - 4;-;Ist-Wert ungleich SollWert(e);Problem mit CA/CG  Antennen. Details im Fehlerspeicher!\x0A SO_FRONTEND_TEST;FEM;STAT_CA_ANTENNEN_STATUS_4;STATUS_CA_CG_ANTENNEN_TEST;FEM_20;STEUERN_ROUTINE - 4;-;Ist-Wert ungleich SollWert(e);Problem mit CA/CG  Antennen. Details im Fehlerspeicher!\x0A","FEM_20","STEUERN_ROUTINE","*","*","*",FEM
155648,9172,"-","FS_LESEN_F2","Energiesparmode aktiv","FINISH_KPS;KOMBI;F_ORT_NR;FS_LESEN_F2;KOMB25;FS_LESEN - 155648 (HEX 02 60 00 0D);155648;Energiesparmode aktiv;-\x0A FINISH_KPS;KOMBI;F_ORT_NR;FS_LESEN_F2;KOMB25;FS_LESEN - 155648 (HEX 02 60 00 6D);155648;Energiesparmode aktiv;-\x0A",KOMB25,"FS_LESEN","FINISH_KPS","F_ORT_NR","155648 (HEX 02 60 00 *)",KOMBI
"-",918,"19: IFH-0009: NO RESPONSE FROM CONTROLUNIT","STATUS_FLE_LINKS_GESTECKT",Diagnosefehler,"B_DIAGNOSE_VOR;FRONTLICHTELEKTRONIK_LINKS;-;STATUS_FLE_LINKS_GESTECKT;FLE02_L;IDENT - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A","FLE02_L",IDENT,"B_DIAGNOSE_VOR","-","-","FRONTLICHTELEKTRONIK_LINKS"
135680,9180,"-","FS_LESEN_F2","Energiesparmode aktiv","FINISH_KPS;MOTOR;F_ORT_NR;FS_LESEN_F2;DME8FF_R;FS_LESEN - 135680 (HEX 02 12 00 27);135680;Energiesparmode aktiv;-\x0A","DME8FF_R","FS_LESEN","FINISH_KPS","F_ORT_NR","135680 (HEX 02 12 00 27)",MOTOR
2203668,9183,"-","FS_LESEN_FINISH","Notlaufmanager: mechanischer Notlauf Drehzahl zu niedrig","FINISH;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2203668 (HEX 21 A0 14 24);2203668;Notlaufmanager: mechanischer Notlauf Drehzahl zu niedrig;-\x0A FINISH;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2203668 (HEX 21 A0 14 27);2203668;Notlaufmanager: mechanischer Notlauf Drehzahl zu niedrig;-\x0A FINISH_KPS;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2203668 (HEX 21 A0 14 26);2203668;Notlaufmanager: mechanischer Notlauf Drehzahl zu niedrig;-\x0A FINISH_KPS;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2203668 (HEX 21 A0 14 27);2203668;Notlaufmanager: mechanischer Notlauf Drehzahl zu niedrig;-\x0A MOTEST;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2203668 (HEX 21 A0 14 24);2203668;Notlaufmanager: mechanischer Notlauf Drehzahl zu niedrig;-\x0A","DME8FF_R","FS_LESEN","*","F_ORT_NR","2203668 (HEX 21 A0 14 *)",MOTOR
2204934,9185,"-","FS_LESEN_FINISH","EGS: mechanischer Notlauf aktiv","FINISH;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2204934 (HEX 21 A5 06 24);2204934;EGS: mechanischer Notlauf aktiv;-\x0A FINISH;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2204934 (HEX 21 A5 06 27);2204934;EGS: mechanischer Notlauf aktiv;-\x0A FINISH;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2204934 (HEX 21 A5 06 64);2204934;EGS: mechanischer Notlauf aktiv;-\x0A FINISH;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2204934 (HEX 21 A5 06 65);2204934;EGS: mechanischer Notlauf aktiv;-\x0A FINISH_KPS;MOTOR;F_ORT_NR;FS_LESEN_FINISH;DME8FF_R;FS_LESEN - 2204934 (HEX 21 A5 06 26);2204934;EGS: mechanischer Notlauf aktiv;-\x0A","DME8FF_R","FS_LESEN","*","F_ORT_NR","2204934 (HEX 21 A5 06 *)",MOTOR
"-",9189,"159: NET-0009: TIMEOUT","STATUS_DENORMIER_LOGGER_LESEN",Diagnosefehler,"FINISH_KPS;REM;-;STATUS_DENORMIER_LOGGER_LESEN;REM_20;STATUS_FH_DENORMIERUNGS_LOGGER_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","REM_20","STATUS_FH_DENORMIERUNGS_LOGGER_LESEN","FINISH_KPS","-","-",REM
"-",919,"Frontlichtelektronik links ist nicht gesteckt.","STATUS_FLE_LINKS_GESTECKT",Diagnosefehler,"B_DIAGNOSE_VOR;FRONTLICHTELEKTRONIK_LINKS;-;STATUS_FLE_LINKS_GESTECKT;FLE02_L;IDENT - -;-;Diagnosefehler;Frontlichtelektronik links ist nicht gesteckt.\x0A","FLE02_L",IDENT,"B_DIAGNOSE_VOR","-","-","FRONTLICHTELEKTRONIK_LINKS"
"-",9190,"159: NET-0009: TIMEOUT","STATUS_MOTORSTOP_LOGGER_LESEN",Diagnosefehler,"FINISH_KPS;REM;-;STATUS_MOTORSTOP_LOGGER_LESEN;REM_20;STATUS_FH_MOTORSTOP_LOGGER_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","REM_20","STATUS_FH_MOTORSTOP_LOGGER_LESEN","FINISH_KPS","-","-",REM
"-",9191,"159: NET-0009: TIMEOUT","STATUS_REVERSIER_LOGGER_LESEN",Diagnosefehler,"FINISH_KPS;REM;-;STATUS_REVERSIER_LOGGER_LESEN;REM_20;STATUS_FH_REVERSIER_LOGGER_LESEN - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A","REM_20","STATUS_FH_REVERSIER_LOGGER_LESEN","FINISH_KPS","-","-",REM
160256,9192,"-","FS_LESEN_F2","Energiesparmode aktiv","FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 160256 (HEX 02 72 00 2F);160256;Energiesparmode aktiv;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 160256 (HEX 02 72 00 6D);160256;Energiesparmode aktiv;-\x0A","REM_20","FS_LESEN","FINISH_KPS","F_ORT_NR","160256 (HEX 02 72 00 *)",REM
"*",9195,"-","*","FH *, Hallelement *: Kurzschluss nach Ubatt","F2_DIAGNOSE;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 197005 (HEX 03 01 8D 2C);197005;FH BFH, Hallelement B: Kurzschluss nach Ubatt;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 196877 (HEX 03 01 0D 2E);196877;FH FAH, Hallelement B: Kurzschluss nach Ubatt;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 197004 (HEX 03 01 8C 2E);197004;FH BFH, Hallelement A: Kurzschluss nach Ubatt;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 197005 (HEX 03 01 8D 2E);197005;FH BFH, Hallelement B: Kurzschluss nach Ubatt;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_FINISH;REM_20;FS_LESEN - 197005 (HEX 03 01 8D 2E);197005;FH BFH, Hallelement B: Kurzschluss nach Ubatt;-\x0A","REM_20","FS_LESEN","*","F_ORT_NR","* (HEX 03 01 * *)",REM
"*",9196,"-","*","FH *, Hallelement *: Leitungsunterbrechung","F2_DIAGNOSE;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 197007 (HEX 03 01 8F 2C);197007;FH BFH, Hallelement B: Leitungsunterbrechung;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 196879 (HEX 03 01 0F 2E);196879;FH FAH, Hallelement B: Leitungsunterbrechung;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 197006 (HEX 03 01 8E 2E);197006;FH BFH, Hallelement A: Leitungsunterbrechung;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_F2;REM_20;FS_LESEN - 197007 (HEX 03 01 8F 2E);197007;FH BFH, Hallelement B: Leitungsunterbrechung;-\x0A FINISH_KPS;REM;F_ORT_NR;FS_LESEN_FINISH;REM_20;FS_LESEN - 197007 (HEX 03 01 8F 2E);197007;FH BFH, Hallelement B: Leitungsunterbrechung;-\x0A","REM_20","FS_LESEN","*","F_ORT_NR","* (HEX 03 01 * *)",REM
"*",9197,"-","FS_LESEN_FINISH","BOTSCHAFTSFEHLER_ * *","FINISH;RUNDUMSICHT;F_ORT_NR;FS_LESEN_FINISH;ICAM2;FS_LESEN - 13276274 (HEX CA 94 72 6C);13276274;BOTSCHAFTSFEHLER_ 0x9530 _0x0001_BMW_POWERTRAIN_Powertrain_TIMEOUT;-\x0A FINISH_KPS;RUNDUMSICHT;F_ORT_NR;FS_LESEN_FINISH;ICAM2;FS_LESEN - 13276169 (HEX CA 94 09 2C);13276169;BOTSCHAFTSFEHLER_ 0x7531 _0x0001_BMW_CHASSIS_DrivingVector_TIMEOUT;-\x0A FINISH_KPS;RUNDUMSICHT;F_ORT_NR;FS_LESEN_FINISH;ICAM2;FS_LESEN - 13276169 (HEX CA 94 09 2E);13276169;BOTSCHAFTSFEHLER_ 0x7531 _0x0001_BMW_CHASSIS_DrivingVector_TIMEOUT;-\x0A FINISH_KPS;RUNDUMSICHT;F_ORT_NR;FS_LESEN_FINISH;ICAM2;FS_LESEN - 13276274 (HEX CA 94 72 28);13276274;BOTSCHAFTSFEHLER_ 0x9530 _0x0001_BMW_POWERTRAIN_Powertrain_TIMEOUT;-\x0A FINISH_KPS;RUNDUMSICHT;F_ORT_NR;FS_LESEN_FINISH;ICAM2;FS_LESEN - 13276274 (HEX CA 94 72 2E);13276274;BOTSCHAFTSFEHLER_ 0x9530 _0x0001_BMW_POWERTRAIN_Powertrain_TIMEOUT;-\x0A",ICAM2,"FS_LESEN","*","F_ORT_NR","* (HEX CA 94 * *)",RUNDUMSICHT
"-",92,"-","-","-","ACHSPRFG;-;Schraubpunkt Spur vorne links;-;-;- - -;-;-;-\x0A","-","-",ACHSPRFG,"Schraubpunkt Spur vorne links","-","-"
"-",9200,"19: IFH-0009: NO RESPONSE FROM CONTROLUNIT","FS_LESEN_FINISH",Diagnosefehler,"FINISH;SITZ_MODUL_FA;-;FS_LESEN_FINISH;FAS_G11;FS_LESEN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A FINISH_KPS;SITZ_MODUL_FA;-;FS_LESEN_FINISH;FAS_G11;FS_LESEN - -;-;Diagnosefehler;19: IFH-0009: NO RESPONSE FROM CONTROLUNIT\x0A","FAS_G11","FS_LESEN","*","-","-","SITZ_MODUL_FA"
"-",9204,"159: NET-0009: TIMEOUT","FKT_ASSEMBLYTEST",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;FKT_ASSEMBLYTEST;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9205,"165: NET-0015: HOST NOT FOUND","*",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;FKT_ASSEMBLYTEST;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_AIRBAG_CONNECTION;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_BACKUP_BATTERY;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_BACKUP_LOUDSPEAKER;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;165: NET-0015: HOST NOT FOUND\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9206,"Verbautest Timeout!","FKT_ASSEMBLYTEST",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;FKT_ASSEMBLYTEST;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;Verbautest Timeout!\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9208,"39: IFH-0029: ACCESS DENIED","FS_LESEN",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;FS_LESEN;ATM;FS_LESEN - -;-;Diagnosefehler;39: IFH-0029: ACCESS DENIED\x0A",ATM,"FS_LESEN","FINISH_KPS","-","-",TELEMATIK
"-",9209,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
12056149,921,"Außentemperatursensor nicht gesteckt","FS_LESEN_SELEKTIV_AUSSENTEMPERATUR_SENSOR","Außentemperatursensor hat einen Kurzschluss zur Versorgungsspannung","B_DIAGNOSE_VOR;KOMBI;F_ORT_NR;FS_LESEN_SELEKTIV_AUSSENTEMPERATUR_SENSOR;KOMB01;FS_LESEN - 12056149 (HEX B7 F6 55 0D);12056149;Außentemperatursensor hat einen Kurzschluss zur Versorgungsspannung;Außentemperatursensor nicht gesteckt\x0A B_DIAGNOSE_VOR;KOMBI;F_ORT_NR;FS_LESEN_SELEKTIV_AUSSENTEMPERATUR_SENSOR;KOMB25;FS_LESEN - 12056149 (HEX B7 F6 55 0D);12056149;Außentemperatursensor hat einen Kurzschluss zur Versorgungsspannung;Außentemperatursensor nicht gesteckt\x0A B_DIAGNOSE_VOR;KOMBI;F_ORT_NR;FS_LESEN_SELEKTIV_AUSSENTEMPERATUR_SENSOR;KOMB25;FS_LESEN - 12056149 (HEX B7 F6 55 2E);12056149;Außentemperatursensor hat einen Kurzschluss zur Versorgungsspannung;Außentemperatursensor nicht gesteckt\x0A B_DIAGNOSE_VOR;KOMBI;F_ORT_NR;FS_LESEN_SELEKTIV_AUSSENTEMPERATUR_SENSOR;KOMB25;FS_LESEN - 12056149 (HEX B7 F6 55 2F);12056149;Außentemperatursensor hat einen Kurzschluss zur Versorgungsspannung;Außentemperatursensor nicht gesteckt\x0A","*","FS_LESEN","B_DIAGNOSE_VOR","F_ORT_NR","12056149 (HEX B7 F6 55 *)",KOMBI
"-",9211,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST_BACKUP_LOUDSPEAKER",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_BACKUP_LOUDSPEAKER;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9212,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST_ECALL_BUTTON",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_ECALL_BUTTON;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9213,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST_ECALL_LED",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_ECALL_LED;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9214,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST_GPS",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_GPS;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9215,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST_GSM_1",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_GSM_1;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9216,"159: NET-0009: TIMEOUT","START_ASSEMBLYTEST_GSM_2",Diagnosefehler,"FINISH_KPS;TELEMATIK;-;START_ASSEMBLYTEST_GSM_2;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;159: NET-0009: TIMEOUT\x0A",ATM,"STEUERN_ROUTINE","FINISH_KPS","-","-",TELEMATIK
"-",9217,"Fehler beim Verbautest, bitte Airbag-Leitung prüfen!","STATUS_ASSEMBLYTEST_AIRBAG_CONNECTION",Diagnosefehler,"A_DIAGNOSE;TELEMATIK;-;STATUS_ASSEMBLYTEST_AIRBAG_CONNECTION;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;Fehler beim Verbautest, bitte Airbag-Leitung prüfen!\x0A FINISH_KPS;TELEMATIK;-;STATUS_ASSEMBLYTEST_AIRBAG_CONNECTION;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;Fehler beim Verbautest, bitte Airbag-Leitung prüfen!\x0A INFOTAINMENT;TELEMATIK;-;STATUS_ASSEMBLYTEST_AIRBAG_CONNECTION;ATM;STEUERN_ROUTINE - -;-;Diagnosefehler;Fehler beim Verbautest, bitte Airbag-Leitung prüfen!\x0A",ATM,"STEUERN_ROUTINE","*","-","-",TELEMATIK
